gguf_tensor_name,rank,dimensions,parameter_count,type_id,type_name,block_size,bytes_per_block,nominal_bits_per_parameter,relative_offset,absolute_offset,packed_bytes,padding_after_bytes,payload_end_absolute,canonical_tensor_names,canonical_mapping_status,canonical_component,canonical_layer_id,initial_text_scope,packed_family,mapping_rule,evidence_ids
blk.45.ssm_norm.weight,1,128,128,0,F32,1,4,32.0,107468654720,107479679040,512,0,107479679552,model.language_model.layers.45.linear_attn.norm.weight,RENAMED_ONE_TO_ONE,gdn,45,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.45.ssm_out.weight,2,6144x2560,15728640,8,Q8_0,32,34,8.5,107468655232,107479679552,16711680,0,107496391232,model.language_model.layers.45.linear_attn.out_proj.weight,TRANSFORMED_LAYOUT,gdn,45,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.46.attn_gate.weight,2,2560x6144,15728640,8,Q8_0,32,34,8.5,107485366912,107496391232,16711680,0,107513102912,model.language_model.layers.46.linear_attn.in_proj_z.weight,TRANSFORMED_LAYOUT,gdn,46,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.46.attn_qkv.weight,2,2560x10240,26214400,8,Q8_0,32,34,8.5,107502078592,107513102912,27852800,0,107540955712,model.language_model.layers.46.linear_attn.in_proj_qkv.weight,TRANSFORMED_LAYOUT,gdn,46,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.46.ffn_down_exps.weight,3,640x2560x512,838860800,8,Q8_0,32,34,8.5,107529931392,107540955712,891289600,0,108432245312,model.language_model.layers.46.mlp.experts.down_proj,RENAMED_ONE_TO_ONE,routed_experts,46,REQUIRED_INITIAL_TEXT,routed_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.46.ffn_down_shexp.weight,2,640x2560,1638400,8,Q8_0,32,34,8.5,108421220992,108432245312,1740800,0,108433986112,model.language_model.layers.46.mlp.shared_expert.down_proj.weight,RENAMED_ONE_TO_ONE,shared_expert,46,REQUIRED_INITIAL_TEXT,shared_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.46.ffn_gate_exps.weight,3,2560x640x512,838860800,12,Q4_K,256,144,4.5,108422961792,108433986112,471859200,0,108905845312,model.language_model.layers.46.mlp.experts.gate_up_proj,SPLIT_IN_GGUF,routed_experts,46,REQUIRED_INITIAL_TEXT,routed_experts,KQ-GGUF-RULE-MOE-SPLIT-v1,KQ-GGUF-EVIDENCE-004
blk.46.ffn_gate_inp.weight,2,2560x512,1310720,0,F32,1,4,32.0,108894820992,108905845312,5242880,0,108911088192,model.language_model.layers.46.mlp.gate.weight,RENAMED_ONE_TO_ONE,router,46,REQUIRED_INITIAL_TEXT,router,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.46.ffn_gate_inp_shexp.weight,1,2560,2560,0,F32,1,4,32.0,108900063872,108911088192,10240,0,108911098432,model.language_model.layers.46.mlp.shared_expert_gate.weight,RENAMED_ONE_TO_ONE,shared_expert,46,REQUIRED_INITIAL_TEXT,shared_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.46.ffn_gate_shexp.weight,2,2560x640,1638400,8,Q8_0,32,34,8.5,108900074112,108911098432,1740800,0,108912839232,model.language_model.layers.46.mlp.shared_expert.gate_proj.weight,RENAMED_ONE_TO_ONE,shared_expert,46,REQUIRED_INITIAL_TEXT,shared_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.46.ffn_up_exps.weight,3,2560x640x512,838860800,12,Q4_K,256,144,4.5,108901814912,108912839232,471859200,0,109384698432,model.language_model.layers.46.mlp.experts.gate_up_proj,SPLIT_IN_GGUF,routed_experts,46,REQUIRED_INITIAL_TEXT,routed_experts,KQ-GGUF-RULE-MOE-SPLIT-v1,KQ-GGUF-EVIDENCE-004
blk.46.ffn_up_shexp.weight,2,2560x640,1638400,8,Q8_0,32,34,8.5,109373674112,109384698432,1740800,0,109386439232,model.language_model.layers.46.mlp.shared_expert.up_proj.weight,RENAMED_ONE_TO_ONE,shared_expert,46,REQUIRED_INITIAL_TEXT,shared_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.46.hc_attn_down.weight,2,10240x320,3276800,8,Q8_0,32,34,8.5,109375414912,109386439232,3481600,0,109389920832,model.language_model.layers.46.attn_hyper_connection.input_mix_weight_down.weight,RENAMED_ONE_TO_ONE,gated_residual,46,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.46.hc_attn_inject.weight,2,10240x4,40960,0,F32,1,4,32.0,109378896512,109389920832,163840,0,109390084672,model.language_model.layers.46.attn_hyper_connection.block_inject_weight.weight,RENAMED_ONE_TO_ONE,gated_residual,46,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.46.hc_attn_norm.weight,1,10240,10240,0,F32,1,4,32.0,109379060352,109390084672,40960,0,109390125632,model.language_model.layers.46.attn_hyper_connection.hc_norm.weight,RENAMED_ONE_TO_ONE,gated_residual,46,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.46.hc_attn_up.weight,2,320x10240,3276800,8,Q8_0,32,34,8.5,109379101312,109390125632,3481600,0,109393607232,model.language_model.layers.46.attn_hyper_connection.input_mix_weight_up.weight,RENAMED_ONE_TO_ONE,gated_residual,46,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.46.hc_ffn_down.weight,2,10240x320,3276800,8,Q8_0,32,34,8.5,109382582912,109393607232,3481600,0,109397088832,model.language_model.layers.46.mlp_hyper_connection.input_mix_weight_down.weight,RENAMED_ONE_TO_ONE,gated_residual,46,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.46.hc_ffn_inject.weight,2,10240x4,40960,0,F32,1,4,32.0,109386064512,109397088832,163840,0,109397252672,model.language_model.layers.46.mlp_hyper_connection.block_inject_weight.weight,RENAMED_ONE_TO_ONE,gated_residual,46,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.46.hc_ffn_norm.weight,1,10240,10240,0,F32,1,4,32.0,109386228352,109397252672,40960,0,109397293632,model.language_model.layers.46.mlp_hyper_connection.hc_norm.weight,RENAMED_ONE_TO_ONE,gated_residual,46,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.46.hc_ffn_up.weight,2,320x10240,3276800,8,Q8_0,32,34,8.5,109386269312,109397293632,3481600,0,109400775232,model.language_model.layers.46.mlp_hyper_connection.input_mix_weight_up.weight,RENAMED_ONE_TO_ONE,gated_residual,46,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.46.ssm_a,1,48,48,0,F32,1,4,32.0,109389750912,109400775232,192,0,109400775424,model.language_model.layers.46.linear_attn.A_log,TRANSFORMED_LAYOUT,gdn,46,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.46.ssm_alpha.weight,2,2560x48,122880,0,F32,1,4,32.0,109389751104,109400775424,491520,0,109401266944,model.language_model.layers.46.linear_attn.in_proj_a.weight,TRANSFORMED_LAYOUT,gdn,46,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.46.ssm_beta.weight,2,2560x48,122880,0,F32,1,4,32.0,109390242624,109401266944,491520,0,109401758464,model.language_model.layers.46.linear_attn.in_proj_b.weight,TRANSFORMED_LAYOUT,gdn,46,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.46.ssm_conv1d.weight,2,4x10240,40960,0,F32,1,4,32.0,109390734144,109401758464,163840,0,109401922304,model.language_model.layers.46.linear_attn.conv1d.weight,TRANSFORMED_LAYOUT,gdn,46,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.46.ssm_dt.bias,1,48,48,0,F32,1,4,32.0,109390897984,109401922304,192,0,109401922496,model.language_model.layers.46.linear_attn.dt_bias,RENAMED_ONE_TO_ONE,gdn,46,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.46.ssm_norm.weight,1,128,128,0,F32,1,4,32.0,109390898176,109401922496,512,0,109401923008,model.language_model.layers.46.linear_attn.norm.weight,RENAMED_ONE_TO_ONE,gdn,46,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.46.ssm_out.weight,2,6144x2560,15728640,8,Q8_0,32,34,8.5,109390898688,109401923008,16711680,0,109418634688,model.language_model.layers.46.linear_attn.out_proj.weight,TRANSFORMED_LAYOUT,gdn,46,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.47.attn_k.weight,2,2560x512,1310720,8,Q8_0,32,34,8.5,109407610368,109418634688,1392640,0,109420027328,model.language_model.layers.47.self_attn.k_proj.weight,RENAMED_ONE_TO_ONE,qsa_attention,47,REQUIRED_INITIAL_TEXT,qsa_attention,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.47.attn_k_norm.weight,1,256,256,0,F32,1,4,32.0,109409003008,109420027328,1024,0,109420028352,model.language_model.layers.47.self_attn.k_norm.weight,RENAMED_ONE_TO_ONE,qsa_attention,47,REQUIRED_INITIAL_TEXT,qsa_attention,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.47.attn_output.weight,2,6144x2560,15728640,8,Q8_0,32,34,8.5,109409004032,109420028352,16711680,0,109436740032,model.language_model.layers.47.self_attn.o_proj.weight,RENAMED_ONE_TO_ONE,qsa_attention,47,REQUIRED_INITIAL_TEXT,qsa_attention,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.47.attn_q.weight,2,2560x12288,31457280,8,Q8_0,32,34,8.5,109425715712,109436740032,33423360,0,109470163392,model.language_model.layers.47.self_attn.q_proj.weight,RENAMED_ONE_TO_ONE,qsa_attention,47,REQUIRED_INITIAL_TEXT,qsa_attention,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.47.attn_q_norm.weight,1,256,256,0,F32,1,4,32.0,109459139072,109470163392,1024,0,109470164416,model.language_model.layers.47.self_attn.q_norm.weight,RENAMED_ONE_TO_ONE,qsa_attention,47,REQUIRED_INITIAL_TEXT,qsa_attention,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.47.attn_v.weight,2,2560x512,1310720,8,Q8_0,32,34,8.5,109459140096,109470164416,1392640,0,109471557056,model.language_model.layers.47.self_attn.v_proj.weight,RENAMED_ONE_TO_ONE,qsa_attention,47,REQUIRED_INITIAL_TEXT,qsa_attention,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.47.ffn_down_exps.weight,3,640x2560x512,838860800,8,Q8_0,32,34,8.5,109460532736,109471557056,891289600,0,110362846656,model.language_model.layers.47.mlp.experts.down_proj,RENAMED_ONE_TO_ONE,routed_experts,47,REQUIRED_INITIAL_TEXT,routed_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.47.ffn_down_shexp.weight,2,640x2560,1638400,8,Q8_0,32,34,8.5,110351822336,110362846656,1740800,0,110364587456,model.language_model.layers.47.mlp.shared_expert.down_proj.weight,RENAMED_ONE_TO_ONE,shared_expert,47,REQUIRED_INITIAL_TEXT,shared_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.47.ffn_gate_exps.weight,3,2560x640x512,838860800,12,Q4_K,256,144,4.5,110353563136,110364587456,471859200,0,110836446656,model.language_model.layers.47.mlp.experts.gate_up_proj,SPLIT_IN_GGUF,routed_experts,47,REQUIRED_INITIAL_TEXT,routed_experts,KQ-GGUF-RULE-MOE-SPLIT-v1,KQ-GGUF-EVIDENCE-004
blk.47.ffn_gate_inp.weight,2,2560x512,1310720,0,F32,1,4,32.0,110825422336,110836446656,5242880,0,110841689536,model.language_model.layers.47.mlp.gate.weight,RENAMED_ONE_TO_ONE,router,47,REQUIRED_INITIAL_TEXT,router,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.47.ffn_gate_inp_shexp.weight,1,2560,2560,0,F32,1,4,32.0,110830665216,110841689536,10240,0,110841699776,model.language_model.layers.47.mlp.shared_expert_gate.weight,RENAMED_ONE_TO_ONE,shared_expert,47,REQUIRED_INITIAL_TEXT,shared_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.47.ffn_gate_shexp.weight,2,2560x640,1638400,8,Q8_0,32,34,8.5,110830675456,110841699776,1740800,0,110843440576,model.language_model.layers.47.mlp.shared_expert.gate_proj.weight,RENAMED_ONE_TO_ONE,shared_expert,47,REQUIRED_INITIAL_TEXT,shared_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.47.ffn_up_exps.weight,3,2560x640x512,838860800,12,Q4_K,256,144,4.5,110832416256,110843440576,471859200,0,111315299776,model.language_model.layers.47.mlp.experts.gate_up_proj,SPLIT_IN_GGUF,routed_experts,47,REQUIRED_INITIAL_TEXT,routed_experts,KQ-GGUF-RULE-MOE-SPLIT-v1,KQ-GGUF-EVIDENCE-004
blk.47.ffn_up_shexp.weight,2,2560x640,1638400,8,Q8_0,32,34,8.5,111304275456,111315299776,1740800,0,111317040576,model.language_model.layers.47.mlp.shared_expert.up_proj.weight,RENAMED_ONE_TO_ONE,shared_expert,47,REQUIRED_INITIAL_TEXT,shared_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.47.hc_attn_down.weight,2,10240x320,3276800,8,Q8_0,32,34,8.5,111306016256,111317040576,3481600,0,111320522176,model.language_model.layers.47.attn_hyper_connection.input_mix_weight_down.weight,RENAMED_ONE_TO_ONE,gated_residual,47,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.47.hc_attn_inject.weight,2,10240x4,40960,0,F32,1,4,32.0,111309497856,111320522176,163840,0,111320686016,model.language_model.layers.47.attn_hyper_connection.block_inject_weight.weight,RENAMED_ONE_TO_ONE,gated_residual,47,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.47.hc_attn_norm.weight,1,10240,10240,0,F32,1,4,32.0,111309661696,111320686016,40960,0,111320726976,model.language_model.layers.47.attn_hyper_connection.hc_norm.weight,RENAMED_ONE_TO_ONE,gated_residual,47,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.47.hc_attn_up.weight,2,320x10240,3276800,8,Q8_0,32,34,8.5,111309702656,111320726976,3481600,0,111324208576,model.language_model.layers.47.attn_hyper_connection.input_mix_weight_up.weight,RENAMED_ONE_TO_ONE,gated_residual,47,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.47.hc_ffn_down.weight,2,10240x320,3276800,8,Q8_0,32,34,8.5,111313184256,111324208576,3481600,0,111327690176,model.language_model.layers.47.mlp_hyper_connection.input_mix_weight_down.weight,RENAMED_ONE_TO_ONE,gated_residual,47,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.47.hc_ffn_inject.weight,2,10240x4,40960,0,F32,1,4,32.0,111316665856,111327690176,163840,0,111327854016,model.language_model.layers.47.mlp_hyper_connection.block_inject_weight.weight,RENAMED_ONE_TO_ONE,gated_residual,47,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.47.hc_ffn_norm.weight,1,10240,10240,0,F32,1,4,32.0,111316829696,111327854016,40960,0,111327894976,model.language_model.layers.47.mlp_hyper_connection.hc_norm.weight,RENAMED_ONE_TO_ONE,gated_residual,47,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.47.hc_ffn_up.weight,2,320x10240,3276800,8,Q8_0,32,34,8.5,111316870656,111327894976,3481600,0,111331376576,model.language_model.layers.47.mlp_hyper_connection.input_mix_weight_up.weight,RENAMED_ONE_TO_ONE,gated_residual,47,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.47.indexer.k_norm.weight,1,128,128,0,F32,1,4,32.0,111320352256,111331376576,512,0,111331377088,model.language_model.layers.47.self_attn.indexer.k_layernorm.weight,RENAMED_ONE_TO_ONE,qsa_indexer,47,REQUIRED_INITIAL_TEXT,qsa_indexer,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.47.indexer.k_proj.weight,2,2560x128,327680,30,BF16,1,2,16.0,111320352768,111331377088,655360,0,111332032448,model.language_model.layers.47.self_attn.indexer.index_qk_proj.weight,SPLIT_IN_GGUF,qsa_indexer,47,REQUIRED_INITIAL_TEXT,qsa_indexer,KQ-GGUF-RULE-QSA-SPLIT-v1,KQ-GGUF-EVIDENCE-003
blk.47.indexer.q_norm.weight,1,128,128,0,F32,1,4,32.0,111321008128,111332032448,512,0,111332032960,model.language_model.layers.47.self_attn.indexer.q_layernorm.weight,RENAMED_ONE_TO_ONE,qsa_indexer,47,REQUIRED_INITIAL_TEXT,qsa_indexer,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.47.indexer.q_proj.weight,2,2560x512,1310720,30,BF16,1,2,16.0,111321008640,111332032960,2621440,0,111334654400,model.language_model.layers.47.self_attn.indexer.index_qk_proj.weight,SPLIT_IN_GGUF,qsa_indexer,47,REQUIRED_INITIAL_TEXT,qsa_indexer,KQ-GGUF-RULE-QSA-SPLIT-v1,KQ-GGUF-EVIDENCE-003
blk.5.attn_gate.weight,2,2560x6144,15728640,8,Q8_0,32,34,8.5,39221382656,39232406976,16711680,0,39249118656,model.language_model.layers.5.linear_attn.in_proj_z.weight,TRANSFORMED_LAYOUT,gdn,5,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.5.attn_qkv.weight,2,2560x10240,26214400,8,Q8_0,32,34,8.5,39238094336,39249118656,27852800,0,39276971456,model.language_model.layers.5.linear_attn.in_proj_qkv.weight,TRANSFORMED_LAYOUT,gdn,5,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.5.ffn_down_exps.weight,3,640x2560x512,838860800,7,Q5_1,32,24,6.0,39265947136,39276971456,629145600,0,39906117056,model.language_model.layers.5.mlp.experts.down_proj,RENAMED_ONE_TO_ONE,routed_experts,5,REQUIRED_INITIAL_TEXT,routed_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.5.ffn_down_shexp.weight,2,640x2560,1638400,8,Q8_0,32,34,8.5,39895092736,39906117056,1740800,0,39907857856,model.language_model.layers.5.mlp.shared_expert.down_proj.weight,RENAMED_ONE_TO_ONE,shared_expert,5,REQUIRED_INITIAL_TEXT,shared_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.5.ffn_gate_exps.weight,3,2560x640x512,838860800,12,Q4_K,256,144,4.5,39896833536,39907857856,471859200,0,40379717056,model.language_model.layers.5.mlp.experts.gate_up_proj,SPLIT_IN_GGUF,routed_experts,5,REQUIRED_INITIAL_TEXT,routed_experts,KQ-GGUF-RULE-MOE-SPLIT-v1,KQ-GGUF-EVIDENCE-004
blk.5.ffn_gate_inp.weight,2,2560x512,1310720,0,F32,1,4,32.0,40368692736,40379717056,5242880,0,40384959936,model.language_model.layers.5.mlp.gate.weight,RENAMED_ONE_TO_ONE,router,5,REQUIRED_INITIAL_TEXT,router,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.5.ffn_gate_inp_shexp.weight,1,2560,2560,0,F32,1,4,32.0,40373935616,40384959936,10240,0,40384970176,model.language_model.layers.5.mlp.shared_expert_gate.weight,RENAMED_ONE_TO_ONE,shared_expert,5,REQUIRED_INITIAL_TEXT,shared_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.5.ffn_gate_shexp.weight,2,2560x640,1638400,8,Q8_0,32,34,8.5,40373945856,40384970176,1740800,0,40386710976,model.language_model.layers.5.mlp.shared_expert.gate_proj.weight,RENAMED_ONE_TO_ONE,shared_expert,5,REQUIRED_INITIAL_TEXT,shared_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.5.ffn_up_exps.weight,3,2560x640x512,838860800,12,Q4_K,256,144,4.5,40375686656,40386710976,471859200,0,40858570176,model.language_model.layers.5.mlp.experts.gate_up_proj,SPLIT_IN_GGUF,routed_experts,5,REQUIRED_INITIAL_TEXT,routed_experts,KQ-GGUF-RULE-MOE-SPLIT-v1,KQ-GGUF-EVIDENCE-004
blk.5.ffn_up_shexp.weight,2,2560x640,1638400,8,Q8_0,32,34,8.5,40847545856,40858570176,1740800,0,40860310976,model.language_model.layers.5.mlp.shared_expert.up_proj.weight,RENAMED_ONE_TO_ONE,shared_expert,5,REQUIRED_INITIAL_TEXT,shared_experts,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.5.hc_attn_down.weight,2,10240x320,3276800,8,Q8_0,32,34,8.5,40849286656,40860310976,3481600,0,40863792576,model.language_model.layers.5.attn_hyper_connection.input_mix_weight_down.weight,RENAMED_ONE_TO_ONE,gated_residual,5,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.5.hc_attn_inject.weight,2,10240x4,40960,0,F32,1,4,32.0,40852768256,40863792576,163840,0,40863956416,model.language_model.layers.5.attn_hyper_connection.block_inject_weight.weight,RENAMED_ONE_TO_ONE,gated_residual,5,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.5.hc_attn_norm.weight,1,10240,10240,0,F32,1,4,32.0,40852932096,40863956416,40960,0,40863997376,model.language_model.layers.5.attn_hyper_connection.hc_norm.weight,RENAMED_ONE_TO_ONE,gated_residual,5,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.5.hc_attn_up.weight,2,320x10240,3276800,8,Q8_0,32,34,8.5,40852973056,40863997376,3481600,0,40867478976,model.language_model.layers.5.attn_hyper_connection.input_mix_weight_up.weight,RENAMED_ONE_TO_ONE,gated_residual,5,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.5.hc_ffn_down.weight,2,10240x320,3276800,8,Q8_0,32,34,8.5,40856454656,40867478976,3481600,0,40870960576,model.language_model.layers.5.mlp_hyper_connection.input_mix_weight_down.weight,RENAMED_ONE_TO_ONE,gated_residual,5,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.5.hc_ffn_inject.weight,2,10240x4,40960,0,F32,1,4,32.0,40859936256,40870960576,163840,0,40871124416,model.language_model.layers.5.mlp_hyper_connection.block_inject_weight.weight,RENAMED_ONE_TO_ONE,gated_residual,5,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.5.hc_ffn_norm.weight,1,10240,10240,0,F32,1,4,32.0,40860100096,40871124416,40960,0,40871165376,model.language_model.layers.5.mlp_hyper_connection.hc_norm.weight,RENAMED_ONE_TO_ONE,gated_residual,5,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.5.hc_ffn_up.weight,2,320x10240,3276800,8,Q8_0,32,34,8.5,40860141056,40871165376,3481600,0,40874646976,model.language_model.layers.5.mlp_hyper_connection.input_mix_weight_up.weight,RENAMED_ONE_TO_ONE,gated_residual,5,REQUIRED_INITIAL_TEXT,gated_residual,KQ-GGUF-RULE-TENSOR-NAME-v1,KQ-GGUF-EVIDENCE-002
blk.5.ssm_a,1,48,48,0,F32,1,4,32.0,40863622656,40874646976,192,0,40874647168,model.language_model.layers.5.linear_attn.A_log,TRANSFORMED_LAYOUT,gdn,5,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.5.ssm_alpha.weight,2,2560x48,122880,0,F32,1,4,32.0,40863622848,40874647168,491520,0,40875138688,model.language_model.layers.5.linear_attn.in_proj_a.weight,TRANSFORMED_LAYOUT,gdn,5,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.5.ssm_beta.weight,2,2560x48,122880,0,F32,1,4,32.0,40864114368,40875138688,491520,0,40875630208,model.language_model.layers.5.linear_attn.in_proj_b.weight,TRANSFORMED_LAYOUT,gdn,5,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
blk.5.ssm_conv1d.weight,2,4x10240,40960,0,F32,1,4,32.0,40864605888,40875630208,163840,0,40875794048,model.language_model.layers.5.linear_attn.conv1d.weight,TRANSFORMED_LAYOUT,gdn,5,REQUIRED_INITIAL_TEXT,gdn,KQ-GGUF-RULE-CONVERTER-TRANSFORM-v1,KQ-GGUF-EVIDENCE-003
